time,open,high,low,close,tick_volume,spread,real_volume
2026-07-28 10:15:00,4023.84,4025.87,4016.89,4017.71,5067,15,0
2026-07-28 10:30:00,4017.32,4023.51,4017.08,4022.43,4640,15,0
2026-07-28 10:45:00,4022.43,4028.52,4022.07,4026.51,4767,15,0
2026-07-28 11:00:00,4026.51,4028.79,4023.11,4023.93,5705,15,0
2026-07-28 11:15:00,4023.93,4032.37,4023.83,4027.68,5945,15,0
2026-07-28 11:30:00,4027.68,4031.55,4026.45,4027.13,5534,15,0
2026-07-28 11:45:00,4027.12,4028.39,4023.97,4028.2,5326,15,0
2026-07-28 12:00:00,4028.37,4028.87,4022.88,4027.96,5958,15,0
2026-07-28 12:15:00,4027.96,4035.05,4026.04,4034.51,5502,15,0
2026-07-28 12:30:00,4034.51,4035.01,4025.99,4033.62,5835,15,0
2026-07-28 12:45:00,4033.55,4038.14,4028.31,4029.38,5895,15,0
2026-07-28 13:00:00,4029.38,4035.51,4029.31,4032.88,6491,15,0
2026-07-28 13:15:00,4032.97,4036.07,4028.51,4029.0,6013,15,0
2026-07-28 13:30:00,4028.95,4032.97,4020.21,4025.27,8100,15,0
2026-07-28 13:45:00,4025.24,4029.02,4021.59,4022.25,7925,15,0
2026-07-28 14:00:00,4022.14,4033.68,4021.82,4025.82,7680,15,0
2026-07-28 14:15:00,4026.03,4026.75,4011.51,4022.33,7860,15,0
2026-07-28 14:30:00,4022.3,4025.36,4018.76,4022.64,7892,15,0
2026-07-28 14:45:00,4022.63,4029.61,4021.08,4024.47,7162,15,0
2026-07-28 15:00:00,4024.6,4036.47,4022.17,4033.77,7815,15,0
2026-07-28 15:15:00,4033.79,4040.92,4031.81,4035.48,7693,15,0
2026-07-28 15:30:00,4035.77,4042.16,4032.24,4041.43,6645,15,0
2026-07-28 15:45:00,4041.61,4047.12,4041.22,4046.24,5773,15,0
2026-07-28 16:00:00,4046.29,4046.55,4042.22,4044.7,5094,15,0
2026-07-28 16:15:00,4044.79,4045.86,4042.01,4042.15,4944,15,0
2026-07-28 16:30:00,4042.19,4043.93,4040.38,4040.52,4863,15,0
2026-07-28 16:45:00,4040.52,4041.12,4036.66,4037.53,4852,15,0
2026-07-28 17:00:00,4037.71,4041.05,4035.56,4036.97,5361,15,0
2026-07-28 17:15:00,4036.96,4041.64,4035.22,4037.72,5633,15,0
2026-07-28 17:30:00,4037.79,4037.79,4027.68,4028.34,4526,15,0
2026-07-28 17:45:00,4028.33,4029.56,4025.74,4027.89,4957,15,0
2026-07-28 18:00:00,4028.14,4030.42,4027.13,4028.24,5341,15,0
2026-07-28 18:15:00,4028.24,4030.03,4025.89,4027.15,5413,15,0
2026-07-28 18:30:00,4027.1,4027.57,4022.98,4024.16,4828,15,0
2026-07-28 18:45:00,4024.16,4026.11,4021.59,4022.99,4409,15,0
2026-07-28 19:00:00,4023.0,4025.74,4022.33,4024.2,4278,15,0
2026-07-28 19:15:00,4024.15,4025.1,4021.89,4023.25,3263,15,0
2026-07-28 19:30:00,4023.25,4027.71,4023.05,4026.13,4122,15,0
2026-07-28 19:45:00,4026.13,4027.96,4025.37,4026.47,4109,15,0
2026-07-28 20:00:00,4026.39,4026.39,4022.49,4023.6,2282,15,0
2026-07-28 20:15:00,4023.6,4027.76,4023.59,4027.31,1175,28,0
2026-07-28 20:30:00,4027.31,4030.18,4027.31,4029.99,1747,28,0
2026-07-28 20:45:00,4029.99,4030.48,4026.41,4028.47,1574,28,0
2026-07-28 22:00:00,4026.4,4028.01,4024.45,4024.45,738,28,0
2026-07-28 22:15:00,4024.45,4025.13,4017.22,4020.86,1726,28,0
2026-07-28 22:30:00,4020.84,4021.16,4013.86,4018.23,2330,28,0
2026-07-28 22:45:00,4018.2,4019.55,4015.25,4018.16,3119,28,0
2026-07-28 23:00:00,4018.29,4023.25,4016.35,4022.09,3249,15,0
2026-07-28 23:15:00,4022.08,4022.23,4015.05,4018.66,3349,15,0
2026-07-28 23:30:00,4018.63,4023.53,4017.43,4022.84,2696,15,0
2026-07-28 23:45:00,4022.89,4026.32,4019.06,4024.98,5845,15,0
2026-07-29 00:00:00,4025.02,4025.98,4017.59,4020.62,6167,15,0
2026-07-29 00:15:00,4020.62,4029.91,4020.57,4022.48,5556,15,0
2026-07-29 00:30:00,4022.43,4027.69,4021.39,4026.06,5142,15,0
2026-07-29 00:45:00,4025.87,4026.15,4020.38,4021.76,5560,15,0
2026-07-29 01:00:00,4021.74,4021.78,4010.17,4013.06,7276,15,0
2026-07-29 01:15:00,4013.02,4020.13,4011.58,4018.5,6343,15,0
2026-07-29 01:30:00,4018.52,4030.55,4014.93,4027.57,6920,15,0
2026-07-29 01:45:00,4027.57,4028.2,4021.89,4025.86,6004,15,0
